epoch,train_loss,val_loss
101,2.217961481466633e+06,1.222232654443359e+06
102,2.186764599736542e+06,1.414572480395508e+06
103,2.187950337874281e+06,1.293898611816406e+06
104,2.164584573136246e+06,1.303786786816406e+06
105,2.138728463258516e+06,1.404382795898438e+06
106,2.128959784297903e+06,3.480340323339844e+06
107,2.119286239121941e+06,1.879285650097656e+06
108,2.125843389968148e+06,1.836430788476563e+06
109,2.154978566183529e+06,1.907206207910156e+06
110,2.114563898702811e+06,1.554062246545410e+06
111,2.125545257345089e+06,1.421900321044922e+06
112,2.090724275661806e+06,1.402267266210937e+06
113,2.087522394806634e+06,1.342543187890625e+06
114,2.066854451100149e+06,1.562089725427246e+06
115,2.080415821772603e+06,1.592147841796875e+06
116,2.053625044019233e+06,1.455817596533203e+06
117,2.048760693461480e+06,1.666211669097900e+06
118,2.051045500727223e+06,1.269419644580078e+06
119,2.047733821459044e+06,1.472395960742187e+06
120,2.025577784056765e+06,1.229954910449219e+06
121,2.011767213108641e+06,1.130752647021484e+06
122,2.039026646171387e+06,1.949511987561035e+06
123,2.091672588948635e+06,1.669817058398437e+06
124,2.050623236559716e+06,1.239954716284180e+06
125,2.044516848585195e+06,2.071108242425537e+06
126,2.058135998642537e+06,1.759199741699219e+06
127,2.048137178074609e+06,1.410388918695068e+06
128,2.052137628344339e+06,1.291717981317139e+06
129,2.047555138047175e+06,1.380872871911621e+06
130,2.047188518348423e+06,1.311150286743164e+06
131,2.056106202336478e+06,1.493969488458252e+06
132,2.050313942985928e+06,1.218921510168457e+06
133,2.049236597902116e+06,1.452171104895019e+06
134,2.052384983707479e+06,1.429684854394531e+06
135,2.076603414951755e+06,1.783072861035156e+06
136,2.045144305408609e+06,1.197321575268555e+06
137,2.017889785595712e+06,1.180550605480957e+06
138,2.020751766026056e+06,1.637110008337402e+06
139,2.018832010187749e+06,1.138886118310547e+06
140,2.015244275961705e+06,1.427150983020019e+06
141,2.014651090391977e+06,1.240050143981934e+06
142,2.005595915298325e+06,1.180315791406250e+06
143,2.002003417826562e+06,1.286532604101562e+06
144,2.007906876496649e+06,1.372008657922363e+06
145,2.004621883583615e+06,1.207290402441406e+06
146,1.992607393863487e+06,1.147075963720703e+06
147,1.991463811587618e+06,1.322091574938965e+06
148,1.985962501637391e+06,1.309898832739258e+06
149,1.974531143614181e+06,1.368878235083008e+06
150,1.969104742098270e+06,1.479623931005859e+06
151,1.963004996741064e+06,1.314745231860352e+06
152,1.962480584206908e+06,1.751066122216797e+06
153,1.983627778358622e+06,1.298368968750000e+06
154,1.958098468287121e+06,1.495822686132812e+06
155,2.009371410880579e+06,1.481289085278320e+06
156,1.977292233026315e+06,1.293071368334961e+06
157,1.986499333177113e+06,1.708760497888184e+06
158,1.969976273420519e+06,1.228769388146973e+06
159,1.970023044953906e+06,1.282981950122070e+06
160,1.968966413019333e+06,1.175800998144531e+06
161,1.948215436781581e+06,1.194548986041260e+06
162,1.947308633065229e+06,2.221597540759278e+06
163,1.940681004186857e+06,1.555198590863037e+06
164,1.948951337374771e+06,1.284840321606445e+06
165,1.932389813429730e+06,1.216367922875977e+06
166,1.928344974780917e+06,1.645784067108154e+06
167,1.921798754925220e+06,1.302254147879028e+06
168,1.931384331552288e+06,1.335420171118164e+06
169,1.930835309371500e+06,1.363690897558594e+06
170,1.935709581788425e+06,1.300663754772949e+06
171,1.926188942286014e+06,1.550857787573242e+06
172,1.925950053185519e+06,1.437627827490234e+06
173,1.912157900796796e+06,1.244112030834961e+06
174,1.901774461351782e+06,1.385827769409180e+06
175,1.902157412645028e+06,1.351917268432617e+06
176,1.890705757805156e+06,1.305778870410156e+06
177,1.888385594292558e+06,1.261053888250732e+06
178,1.866679761452859e+06,2.089266937548828e+06
179,1.967744375986284e+06,1.954290778515625e+06
180,1.951576140911436e+06,1.601740397363281e+06
181,1.953646773762472e+06,2.005050387109375e+06
182,1.939094524334424e+06,1.232055648779297e+06
183,1.938947170445752e+06,1.427624371337891e+06
184,1.943797067089857e+06,1.206532470019531e+06
185,1.932898676464279e+06,1.177912692285156e+06
186,1.939850034267785e+06,1.325030556909180e+06
187,1.936367644758636e+06,1.242814604565430e+06
188,1.922340011902079e+06,1.235433448437500e+06
189,1.919262024925370e+06,1.252174779443359e+06
190,1.919773289949665e+06,1.298941119274902e+06
191,1.926259330126562e+06,1.093327944531250e+06
192,1.910408517749347e+06,1.329889340673828e+06
193,1.912935053644321e+06,1.334929800769043e+06
194,1.893840939056244e+06,1.894802161706543e+06
195,1.906630380765252e+06,1.079156270019531e+06
196,1.899093941270856e+06,1.314366010498047e+06
197,1.899019503243677e+06,1.299226540161133e+06
198,1.893116133028565e+06,1.201161282177734e+06
199,1.899566445070765e+06,1.003710112500000e+06
200,1.891149669465308e+06,1.262056309179687e+06
201,1.890348951127199e+06,1.020866402954102e+06
202,1.879782501516443e+06,1.250349531909180e+06
203,1.875442930365175e+06,1.058462732983398e+06
204,1.876583135823161e+06,1.129402666674805e+06
205,1.880227581747759e+06,1.168341802246094e+06
206,1.870230827028390e+06,1.052426092285156e+06
207,1.857901059166346e+06,1.055671101684570e+06
208,1.854843009726873e+06,1.101562180493164e+06
209,1.848697447174682e+06,1.244070349511719e+06
210,1.843867220735468e+06,1.202156853027344e+06
211,1.844710212748657e+06,1.246586625024414e+06
212,1.841753389746786e+06,1.274293464648437e+06
213,1.858516930674809e+06,1.601673478039551e+06
214,1.854306517883802e+06,1.316103093078613e+06
215,1.847490563206440e+06,1.388656472314453e+06
216,1.844154858458227e+06,1.428982732363892e+06
217,1.842570580207363e+06,1.310716445214844e+06
218,1.847294226660213e+06,1.288565189904785e+06
219,1.841195611232219e+06,1.193779100439453e+06
220,1.832385722710095e+06,1.163069913500977e+06
221,1.831084825764899e+06,1.328159927520752e+06
222,1.824615313905595e+06,1.212128188671875e+06
223,1.827416223361272e+06,1.612534936889648e+06
224,1.824224739533117e+06,1.332780940966797e+06
225,1.833947040259727e+06,1.220058984765625e+06
226,1.850633107235659e+06,1.138627826660156e+06
227,1.849548775641700e+06,1.256762122180176e+06
228,1.842259224753250e+06,1.199607569812012e+06
229,1.833134972370400e+06,1.161255862695313e+06
230,1.827144426761113e+06,1.123722074542236e+06
231,1.835408139623008e+06,1.205283699334717e+06
232,1.832305602006255e+06,1.138178846722412e+06
233,1.814892186239154e+06,1.110706188854981e+06
234,1.818625240595852e+06,1.087367757385254e+06
235,1.824802195109751e+06,1.102328745739746e+06
236,1.808473640547048e+06,1.113794103839111e+06
237,1.821245880971558e+06,1.107266412658691e+06
238,1.808117443579039e+06,1.204851174951172e+06
239,1.802031546985417e+06,1.370462434857178e+06
240,1.807869619389770e+06,1.167056428918457e+06
241,1.810900145841149e+06,1.192654461749268e+06
242,1.798359268133119e+06,1.158901315307617e+06
243,1.798751418277102e+06,1.216032372644043e+06
244,1.807600453488035e+06,1.200685510168457e+06
245,1.804274185912298e+06,1.124458380316162e+06
246,1.790854758365707e+06,1.088110909643555e+06
247,1.784647447763180e+06,1.079440610217285e+06
248,1.784977537335068e+06,1.136447835754395e+06
249,1.779423505083805e+06,1.152145357141113e+06
250,1.771299860775653e+06,1.152598924304199e+06
251,1.767864053903988e+06,1.484204189636230e+06
252,1.773056384148146e+06,1.211541164508057e+06
253,1.782959572180685e+06,1.998590641799927e+06
254,1.771017216508249e+06,1.175490255236816e+06
255,1.768753641913867e+06,1.137730876245117e+06
256,1.762443249928411e+06,1.110684646044922e+06
257,1.756088640261078e+06,1.180281130258179e+06
258,1.769929765658105e+06,1.361103383593750e+06
259,1.758501250728792e+06,1.402150749472046e+06
260,1.752193213366934e+06,1.257754415847778e+06
261,1.743218216435160e+06,1.173399694909668e+06
262,1.736414867176474e+06,1.167496613897705e+06
263,1.735850761949421e+06,1.291846576281738e+06
264,1.739735371713535e+06,1.113275093170166e+06
265,1.732071976840873e+06,1.090721340869141e+06
266,1.733098370693762e+06,1.155082453213501e+06
267,1.731714763588295e+06,1.491736199499512e+06
268,1.731912218056704e+06,1.072388218240357e+06
269,1.738279681108780e+06,1.139968303771973e+06
270,1.741686715564963e+06,1.216619074502564e+06
271,1.735664375298897e+06,1.113129360449219e+06
272,1.741745955596120e+06,1.132300747265625e+06
273,1.736150402130994e+06,1.251202758496094e+06
274,1.733521507727325e+06,1.313202585937500e+06
275,1.733471108409035e+06,1.324073752221680e+06
276,1.746153070253388e+06,1.352960292333984e+06
277,1.734391585157689e+06,1.094685729232788e+06
278,1.729609791767289e+06,1.206202182067871e+06
279,1.733238862080591e+06,1.199029934179687e+06
280,1.740550532625034e+06,1.360563642114258e+06
281,1.734842510786069e+06,1.158325221386719e+06
282,1.733557336933585e+06,1.069540586254883e+06
283,1.723672308079061e+06,1.046664431799316e+06
284,1.722103542926821e+06,1.064353349633789e+06
285,1.722789551085355e+06,1.089465327807617e+06
286,1.713368601502570e+06,1.057126240039062e+06
287,1.717604547465625e+06,1.408356466601562e+06
288,1.725786928048882e+06,1.809631073144531e+06
289,1.720142339699623e+06,1.297962467968750e+06
290,1.712918743840131e+06,1.166348332958984e+06
291,1.715234223822697e+06,1.195576229040527e+06
292,1.708514220021084e+06,1.221823736083984e+06
293,1.704434104026652e+06,1.131180091564941e+06
294,1.701796319324667e+06,1.091887062854004e+06
295,1.700861956535832e+06,1.143807257250977e+06
296,1.694197922097214e+06,1.200026254858398e+06
297,1.695938032843069e+06,1.166100470629883e+06
298,1.692299866521882e+06,1.261094602246094e+06
299,1.695515506134202e+06,1.128362724829101e+06
300,1.688147837414885e+06,1.251330563293457e+06
301,1.689281142105448e+06,1.267208158593750e+06
302,1.687569183508189e+06,1.203881801684570e+06
303,1.680313549757977e+06,1.228044384130859e+06
304,1.682618511869886e+06,1.284604457348633e+06
305,1.678230507824264e+06,1.073719641528320e+06
306,1.682589756857923e+06,1.154575114819336e+06
307,1.677683762407830e+06,1.150064520776367e+06
308,1.675930418036384e+06,1.262959200390625e+06
309,1.673230462559513e+06,1.237557632080078e+06
310,1.668274912593677e+06,1.139012816638184e+06
311,1.672718574925051e+06,1.180450869897461e+06
312,1.670615529612279e+06,1.109403920123291e+06
313,1.662146783664496e+06,1.129046202136230e+06
314,1.663646265354372e+06,1.149851803979492e+06
315,1.658658047768495e+06,1.063447539306641e+06
316,1.660751770535572e+06,1.381122303710938e+06
317,1.659222642554540e+06,1.115397686560059e+06
318,1.661722735026642e+06,1.174976764514160e+06
319,1.670553872318125e+06,1.167770739392090e+06
320,3.352444898719177e+06,2.654420887744141e+06
321,1.883422398718148e+06,1.433323957489014e+06
322,2.833370666518302e+06,1.585032324731445e+06
323,1.838084423331009e+06,1.386307031420898e+06
324,2.082293794786728e+06,1.730819508013916e+06
325,1.801666891815662e+06,1.425209376074219e+06
326,1.813861626339008e+06,1.231825650164795e+06
327,1.807304748026602e+06,1.419233602746582e+06
328,1.795827484917839e+06,1.418622636718750e+06
329,1.780653650591377e+06,1.273947545330811e+06
330,1.857800995805691e+06,1.494703103295899e+06
331,1.796210673736410e+06,1.287768746240234e+06
332,1.757743183243680e+06,1.144311839196777e+06
333,1.758305841761396e+06,1.262619076428223e+06
334,1.759804821219361e+06,1.183294503167725e+06
335,1.800415982926562e+06,1.304871016308594e+06
336,1.799090156413787e+06,1.155901088769531e+06
337,1.918118610952780e+06,1.303230629626465e+06
338,1.790007336597194e+06,1.102210142590332e+06
339,1.803528295380967e+06,1.511791145507812e+06
340,1.790880023480386e+06,1.273923864678955e+06
341,1.739182038187176e+06,1.235635804333496e+06
342,1.755285210353997e+06,1.263489362060547e+06
343,1.738064022120325e+06,1.171831216040039e+06
344,1.744672495218416e+06,1.122156037768555e+06
345,1.799768534101221e+06,1.255006382690430e+06
346,1.755157177994311e+06,1.165053866186523e+06
347,1.763437438986970e+06,1.255915354101562e+06
348,1.792554330703618e+06,1.161961033496094e+06
349,1.733595415035491e+06,1.141033915551758e+06
350,1.732514024696184e+06,1.019391083956909e+06
351,1.732540887940980e+06,1.214212467541504e+06
352,1.740375484081961e+06,1.196164581896973e+06
353,1.716051046472624e+06,1.011524176025391e+06
354,1.719374023565521e+06,1.098775331298828e+06
355,1.725642525503962e+06,1.137973588729858e+06
356,1.746741724561968e+06,1.170679450946045e+06
357,1.760363914028354e+06,1.110832595654297e+06
358,1.738567805142217e+06,1.113526469818115e+06
359,1.742447374766953e+06,1.370776147412109e+06
360,1.795974362762914e+06,1.106701280651856e+06
361,1.747666799879271e+06,1.197409430566406e+06
362,1.724972878548889e+06,1.281349539196777e+06
363,1.730195103993364e+06,1.341103471252441e+06
364,1.756940144673919e+06,1.134921592010498e+06
365,1.727689646825287e+06,1.102872516870117e+06
366,1.721367585761888e+06,1.093696184033203e+06
367,1.730604662572758e+06,1.072876200769043e+06
368,1.761110235577767e+06,1.208212125585937e+06
369,1.758160684765030e+06,1.736032823828125e+06
370,1.744224325530469e+06,1.489486820312500e+06
371,1.778360733110213e+06,1.216179560266113e+06
372,1.740162073042666e+06,1.338652674169922e+06
373,1.779897412882671e+06,1.148807844287109e+06
374,1.735709266526232e+06,1.139403254272461e+06
375,1.734714896812821e+06,1.074781907592773e+06
376,1.756818023201101e+06,1.309780279846191e+06
377,1.752498530706165e+06,1.213090776074219e+06
378,1.709419262208779e+06,1.267680426611328e+06
379,1.747736070981436e+06,1.262762404345703e+06
380,1.711610387057788e+06,1.146683858178711e+06
381,1.734321814961890e+06,1.314620937451172e+06
382,1.746431119686902e+06,1.236532388574219e+06
383,1.715833169132357e+06,1.190977715576172e+06
384,1.711893492820123e+06,1.114288627758789e+06
385,1.762083460456699e+06,1.127848834765625e+06
386,1.719075780362483e+06,1.052186711889648e+06
387,1.717974620258740e+06,1.185796631152344e+06
388,1.710034373290341e+06,1.071025545068359e+06
389,1.715043863866995e+06,1.180149706396484e+06
390,1.754737272010954e+06,1.139517268701172e+06
391,1.708491522790263e+06,1.077306047949219e+06
392,1.705656851129879e+06,1.081562198632813e+06
393,1.692789231451086e+06,1.019587897558594e+06
394,1.706399595697745e+06,1.075646180322266e+06
395,1.696024728780772e+06,1.014523606665039e+06
396,1.718340093339929e+06,1.139944909423828e+06
397,1.700246503556755e+06,1.099852952502441e+06
398,1.720061973778739e+06,1.046726913281250e+06
399,1.690329522605563e+06,1.045465704565430e+06
400,1.727609533239968e+06,1.127177633477783e+06
401,1.684556015520528e+06,1.057895895898438e+06
402,1.672600446504684e+06,9.903511832275391e+05
403,1.687643694856705e+06,1.907714834423828e+06
404,1.708703884494834e+06,1.088775893334961e+06
405,1.688340995670860e+06,1.094746305078125e+06
406,1.679713606542606e+06,9.939403133544922e+05
407,1.680191671907536e+06,9.264488558105469e+05
408,1.688736273602777e+06,9.902178028320313e+05
409,1.676741584204492e+06,1.254780977148437e+06
410,1.738848702467470e+06,1.079247261523437e+06
411,1.767417984289686e+06,1.120941955102539e+06
412,1.719253563974014e+06,1.020276827478027e+06
413,1.696495479161151e+06,9.789397653320313e+05
414,1.833080783443305e+06,9.409735497436523e+05
415,1.746216772016587e+06,1.031683624414062e+06
416,1.714021924760745e+06,9.825445289794921e+05
417,1.696167920735288e+06,1.384997687487793e+06
418,1.712822684806399e+06,1.025824438842773e+06
419,1.692287161155966e+06,2.357843143225098e+06
420,1.859614375057183e+06,1.284816168774414e+06
421,1.716559926884467e+06,1.191257769421387e+06
422,1.701300332565274e+06,1.152409231726074e+06
423,1.687917793913297e+06,1.063164473303223e+06
424,1.703827250535103e+06,1.112627338305664e+06
425,1.802831772278547e+06,1.110196719750977e+06
426,1.719985110354080e+06,1.017747775354004e+06
427,1.714622781983167e+06,1.025937660131836e+06
428,1.682229373456020e+06,1.033452788323975e+06
429,1.806673092713961e+06,1.110994145117187e+06
430,1.752639082204451e+06,1.063248214770508e+06
431,1.700358488815741e+06,1.047204829858398e+06
432,1.705243721842179e+06,1.025950409594727e+06
433,1.818319679166847e+06,1.141967982128906e+06
434,1.684870651852998e+06,1.100735705700684e+06
435,1.774777598997762e+06,1.170584902612305e+06
436,1.686248477560229e+06,1.103140903417969e+06
437,1.788901033875104e+06,1.059007150622559e+06
438,1.683392756502577e+06,1.089411980609131e+06
439,1.674692120702511e+06,1.129984695434570e+06
440,1.680087592504794e+06,1.143938316906738e+06
441,1.713687381635320e+06,1.071507233874512e+06
442,1.709603751822484e+06,1.091864821289062e+06
443,1.994202115653907e+06,1.199138672192383e+06
444,1.681960649865518e+06,1.016830555554199e+06
445,1.709339505864420e+06,1.057033872949219e+06
446,1.671007332078901e+06,1.013262443182373e+06
447,1.690911474621484e+06,1.055811431512451e+06
448,1.939977480065194e+06,1.095042107931518e+06
449,1.728780563241852e+06,1.012058242687988e+06
450,1.677171073995978e+06,1.001993858154297e+06
451,2.040572904538983e+06,1.050848120947266e+06
452,1.673305570538374e+06,9.952403304138184e+05
453,2.029429654623185e+06,1.091075787915039e+06
454,1.714349686885239e+06,1.261449748657227e+06
455,1.748193693386512e+06,1.142098577233887e+06
456,1.671842215250633e+06,1.021873757580566e+06
457,1.684996099446223e+06,9.810822004150391e+05
458,1.668438214921744e+06,1.031379009631348e+06
459,1.687995731809112e+06,1.068838380419922e+06
460,1.712952623454083e+06,9.938186709228515e+05
461,1.682338275507670e+06,9.480192204101563e+05
462,1.683807754378063e+06,9.074598429931641e+05
463,1.668969036497845e+06,9.831828982666016e+05
464,1.698331385067760e+06,9.956684860473633e+05
465,1.712960067650450e+06,1.039486468164062e+06
466,1.646830007422796e+06,9.567194158386231e+05
467,1.709433145319893e+06,9.585190423034668e+05
468,1.791266595869483e+06,1.050078293139648e+06
469,1.765990832140182e+06,9.928423518066406e+05
470,1.765218673508443e+06,1.025407672192383e+06
471,1.771714951544905e+06,1.023746981408691e+06
472,1.692844295730630e+06,1.068530483929443e+06
473,1.673940993482780e+06,1.152566102868652e+06
474,1.683125037083165e+06,1.252999420825195e+06
475,1.806631694481681e+06,1.045687420593262e+06
476,1.671663286014522e+06,1.023194711953735e+06
477,1.640460268168968e+06,9.819881249755860e+05
478,1.672638498402406e+06,1.037926070135498e+06
479,1.644594033444740e+06,9.977220169464111e+05
480,1.664077473965696e+06,1.078083449316406e+06
481,1.815563510474202e+06,9.945224014404297e+05
482,1.929855148937013e+06,1.005357747753906e+06
483,1.677046041117222e+06,9.994812635772706e+05
484,1.899319146630968e+06,1.099251219204712e+06
485,1.651160379716357e+06,1.151253433978271e+06
486,1.731681526890889e+06,1.028975100909424e+06
487,1.672705144744257e+06,1.132313428936768e+06
488,1.681846135509371e+06,1.039296605004883e+06
489,1.860402912330748e+06,1.139803010607910e+06
490,1.768498519743263e+06,1.073247713873291e+06
491,1.663444141357968e+06,1.061371674023438e+06
492,1.647889299495208e+06,1.115427065551758e+06
493,1.639102273325861e+06,1.013673176898193e+06
494,1.649637934639403e+06,9.508758778930664e+05
495,1.657403653633921e+06,9.297175473022461e+05
496,1.633724355938244e+06,9.195819882995605e+05
497,1.650855654425383e+06,9.809450103149414e+05
498,1.682099337432728e+06,9.938816193603516e+05
499,1.745868299253909e+06,1.047669759863281e+06
500,1.654298773806100e+06,1.088956457196045e+06
501,1.666340456602130e+06,1.217493227499390e+06
502,1.632373173451446e+06,1.100855775024414e+06
503,1.633872302807786e+06,1.063858028765869e+06
504,1.632839335729015e+06,1.082373700256348e+06
505,1.620421952891309e+06,1.025829973876953e+06
506,1.618431866120751e+06,9.912131054565429e+05
507,1.632878428409760e+06,1.011733177819824e+06
508,1.634135429928411e+06,1.062669000134277e+06
509,1.608977623159864e+06,1.141237806396484e+06
510,1.619749824126970e+06,1.116460818847656e+06
511,1.618430033322510e+06,1.104728832031250e+06
512,1.638674019352701e+06,1.037560246191406e+06
513,1.624175319361617e+06,1.045522664892578e+06
514,1.621833353241170e+06,1.110984691107178e+06
515,1.789566892858541e+06,9.934802601074219e+05
516,1.643983728283476e+06,9.422947869384766e+05
517,1.621119743015081e+06,9.843322408935546e+05
518,1.589873699893876e+06,1.077742308288574e+06
519,1.607212085138145e+06,1.016835326342773e+06
520,1.639675245907190e+06,1.082850033374023e+06
521,1.682275307703153e+06,1.110197286108398e+06
522,1.869377914488497e+06,1.001714193994141e+06
523,1.614327784124774e+06,9.603028685791015e+05
524,1.600439174344168e+06,1.075443694995117e+06
525,1.600983807200555e+06,1.094699859326172e+06
526,1.731364571582610e+06,9.803553272705078e+05
527,1.590191383341477e+06,9.643953585449219e+05
528,1.621363111152991e+06,1.099611398193359e+06
529,1.611897641360205e+06,9.678067826171875e+05
530,1.866543114696261e+06,1.101738437939453e+06
531,1.612631585309844e+06,9.801071670166015e+05
532,1.640820710771699e+06,1.452015059106445e+06
533,1.599586620854502e+06,1.049050116766357e+06
534,1.593553127408744e+06,1.038469971582031e+06
535,1.613337145274376e+06,1.638855073046875e+06
536,1.599201336486697e+06,1.080049675402832e+06
537,1.610837691442634e+06,1.022559863027954e+06
538,1.587539117633690e+06,1.038671892260742e+06
539,1.625585219510315e+06,1.023862538916016e+06
540,1.589756008964708e+06,1.124567243994141e+06
541,1.749158993379698e+06,1.063903485302734e+06
542,1.636749259521381e+06,9.925261599609375e+05
543,1.594970256986305e+06,1.001020526635742e+06
544,1.613563677527022e+06,1.038296415087891e+06
545,1.619729354546924e+06,1.079973446875000e+06
546,1.645552978180423e+06,1.101375722412109e+06
547,1.609636433992367e+06,1.143046180578613e+06
548,1.604572793070113e+06,1.245891914501953e+06
549,1.610017263139709e+06,1.076735940704346e+06
550,1.617152650306144e+06,1.061898217431641e+06
551,1.640150910069884e+06,1.113755193835449e+06
552,1.592065943358652e+06,1.099574018212891e+06
553,1.627190450799183e+06,1.061339067773438e+06
554,1.606300006145182e+06,1.113414409619141e+06
555,1.612649700305833e+06,1.102657518310547e+06
556,1.600126167169161e+06,1.143232277832031e+06
557,1.587244376330862e+06,1.100453623876953e+06
558,1.589387032491946e+06,1.032435719580078e+06
559,1.575553254402009e+06,1.052477646826172e+06
560,1.596979383453248e+06,1.049524973559570e+06
561,1.600765448356596e+06,1.054311225830078e+06
562,1.580667645196678e+06,1.150203826562500e+06
563,1.621249851026548e+06,1.071021700805664e+06
564,1.592978729040963e+06,1.088214594921875e+06
565,1.607072435360749e+06,1.030112692431641e+06
566,1.606133170839180e+06,1.116548682055664e+06
567,1.673247704662686e+06,1.127417296569824e+06
568,1.581468576649106e+06,1.075559845306396e+06
569,1.565352486820705e+06,1.087703146899414e+06
570,1.638247401965384e+06,1.042032951586914e+06
571,1.662907705644989e+06,9.874580736328125e+05
572,1.685658815781343e+06,1.075586583691406e+06
573,1.631818646766691e+06,1.023153325610352e+06
574,1.623151418471096e+06,1.021583468554687e+06
575,1.660998619388281e+06,1.069705981347656e+06
576,1.589608948138682e+06,1.092336703222656e+06
577,1.581046254859479e+06,1.033850072241211e+06
578,1.589016611696980e+06,1.076493891748047e+06
579,1.569962687315222e+06,1.113017060693359e+06
580,1.584950533499459e+06,1.245730534863281e+06
581,1.570630950019458e+06,1.163340812524414e+06
