epoch,train_loss,val_loss
41,2.791240290021805e+06,1.788567062890625e+06
42,2.744432235500372e+06,2.370592784765625e+06
43,2.663163350033177e+06,1.982730250976562e+06
44,2.604062074865348e+06,1.659970927343750e+06
45,2.591373482242540e+06,1.821628422265625e+06
46,2.627079279658565e+06,2.046352356054687e+06
47,2.595934079741667e+06,1.945993377539062e+06
48,2.548470757882364e+06,1.951444874804687e+06
49,2.507121879328061e+06,1.802840583789062e+06
50,2.463568468148285e+06,1.986962155078125e+06
51,2.401988994568352e+06,1.574208491406250e+06
52,2.384151881220576e+06,2.319781420312500e+06
53,2.343144496526955e+06,1.923752108203125e+06
54,2.326916426582177e+06,1.930322607421875e+06
55,2.287303180705125e+06,1.680451962695312e+06
56,2.266960049035979e+06,1.753895279687500e+06
57,2.237939109122456e+06,1.674611746484375e+06
58,2.226495311798400e+06,2.486592497656250e+06
59,2.220839956569633e+06,1.813964906640625e+06
60,2.225937276144664e+06,1.584043418164063e+06
61,2.190772792830854e+06,2.240632510937500e+06
62,2.170684308485816e+06,1.693489798437500e+06
63,2.140078136829687e+06,1.415658320507813e+06
64,2.124431868173290e+06,1.755289005078125e+06
65,2.115614117507088e+06,2.157794268750000e+06
66,2.108309120680445e+06,1.550504334765625e+06
67,2.085798864470620e+06,1.388215922265625e+06
68,2.091578649588656e+06,1.393140840820312e+06
69,2.071470543753571e+06,1.497171868945312e+06
70,2.084514204086777e+06,2.318040011132813e+06
71,2.134627956727137e+06,2.391525360156250e+06
72,2.171841406854702e+06,2.038922008593750e+06
73,2.149828280864239e+06,1.587369703906250e+06
74,2.127076347124973e+06,1.667670276171875e+06
75,2.128782535254268e+06,1.587350461328125e+06
76,2.117924255848986e+06,1.706391980078125e+06
77,2.125835320728509e+06,1.466935732226562e+06
78,2.106899197746628e+06,1.553979339453125e+06
79,2.494372291402500e+06,3.723015925000000e+06
80,2.504926349120940e+06,2.162666080078125e+06
81,2.501188298965587e+06,1.515724726953125e+06
82,2.526908528609698e+06,2.206995751562500e+06
83,2.523737222511045e+06,1.664225284765625e+06
84,2.484107810010809e+06,1.810290870312500e+06
85,2.462268433977981e+06,1.395995933007813e+06
86,2.439614577789424e+06,1.479076671875000e+06
87,2.426352929068840e+06,1.343403810546875e+06
88,2.400962341121117e+06,1.440710290625000e+06
89,2.443279569166233e+06,1.549474990234375e+06
90,2.424529007894910e+06,1.582067804101563e+06
91,2.411627742729582e+06,1.472797903125000e+06
92,2.399447484701327e+06,1.549975788281250e+06
93,2.383036828344673e+06,1.641041289257813e+06
94,2.376695695026189e+06,1.731489939062500e+06
95,2.362253753204167e+06,1.489729882812500e+06
96,2.339089159397417e+06,1.336796763476562e+06
97,2.324270293620132e+06,1.415907462109375e+06
98,2.303439529437754e+06,1.481842714843750e+06
99,2.285555315796867e+06,1.641352840820312e+06
100,2.263791318622695e+06,1.393014124804687e+06
101,2.250988804218456e+06,1.452045171484375e+06
102,2.236176198490211e+06,1.441135053906250e+06
103,2.222769465563854e+06,1.804133015820313e+06
104,2.208827140130291e+06,1.405001466796875e+06
105,2.194081393381354e+06,1.421230681640625e+06
106,2.196001959664698e+06,1.494689651367188e+06
107,2.200573188533272e+06,2.503640713085937e+06
108,2.223775980156378e+06,1.919549679687500e+06
109,2.204645217836390e+06,1.554596406445313e+06
110,2.187393229612456e+06,1.535070079687500e+06
111,2.174367367283482e+06,1.528500398437500e+06
112,2.151574678752743e+06,1.399008014062500e+06
113,2.137807717848423e+06,1.404182002343750e+06
114,2.133133454229583e+06,1.752074052734375e+06
115,2.125305015247907e+06,1.434624033203125e+06
116,2.117043021087426e+06,1.377835722656250e+06
117,2.095687579376525e+06,1.815179924218750e+06
118,2.094475924452839e+06,1.501292230859375e+06
119,2.078804022972133e+06,1.569722537890625e+06
120,2.072408563042718e+06,1.500675589062500e+06
121,2.054869133704233e+06,1.424210169531250e+06
122,2.074914746823784e+06,1.315299535546875e+06
123,2.100693695022192e+06,2.184064479296875e+06
124,2.086251777212955e+06,1.307127029687500e+06
125,2.067226672371813e+06,1.607959743359375e+06
126,2.065307005730243e+06,1.539334925390625e+06
127,2.065321382107031e+06,1.296920224023438e+06
128,2.046421514452350e+06,1.280537496093750e+06
129,2.068524999211290e+06,1.459195904687500e+06
130,2.049674345031285e+06,1.194611229687500e+06
131,2.050602705225831e+06,1.300459803320312e+06
132,2.059458597726541e+06,1.189471219531250e+06
133,2.052735577422845e+06,1.318966287890625e+06
134,2.044836379308429e+06,1.103595758398437e+06
135,2.038112738000394e+06,1.753685297265625e+06
136,2.026498948846883e+06,1.207414096875000e+06
137,2.024880318881802e+06,1.151719916992188e+06
138,2.006637853675328e+06,1.224162027734375e+06
139,1.993059420599344e+06,1.147653333984375e+06
140,1.999722338976049e+06,1.106523908203125e+06
141,1.999072511510304e+06,1.113584077343750e+06
142,1.979713219501390e+06,1.177321555175781e+06
143,1.973872345505556e+06,1.397108670312500e+06
144,1.970318205789387e+06,1.340887519531250e+06
145,1.974074282392290e+06,1.380227645117187e+06
146,1.965974204250351e+06,1.191089481738281e+06
147,1.950089902619728e+06,1.286161194921875e+06
148,1.945622330614303e+06,1.223835748046875e+06
149,1.945379641631226e+06,1.157071044824219e+06
150,1.941419186627898e+06,1.227655546582031e+06
151,1.940160576932666e+06,1.236698089648437e+06
152,1.938285368990963e+06,1.464263165820312e+06
153,1.936569064979391e+06,1.294848878320313e+06
154,1.939121785989755e+06,1.218686714550781e+06
155,1.945757611775543e+06,1.277406374121094e+06
156,1.939276847859110e+06,1.199720060498047e+06
157,1.947649021860950e+06,1.529439768359375e+06
158,1.939857419992944e+06,1.261038454101562e+06
159,1.939418115791875e+06,1.200627765625000e+06
160,1.921326884765936e+06,1.166691280859375e+06
161,1.918450502520948e+06,1.092870976367187e+06
162,1.943267750033125e+06,2.140117845898437e+06
163,1.929142088425166e+06,1.622052551953125e+06
164,1.926035251335161e+06,1.152768718359375e+06
165,1.924369541502024e+06,1.128477832324219e+06
166,1.911757744833380e+06,1.103066474609375e+06
167,1.905474782341583e+06,1.292016891210937e+06
168,1.902097823482408e+06,1.209890386328125e+06
169,1.907418658430759e+06,1.326842143945313e+06
170,1.920723887309366e+06,1.191594345898438e+06
171,1.897730710574287e+06,1.432115248632812e+06
172,1.898775748150774e+06,1.283471244921875e+06
173,1.883972138889112e+06,1.101608544531250e+06
174,1.881760108704720e+06,1.218278190234375e+06
175,1.878242586321307e+06,1.280328995898437e+06
176,1.886683843116329e+06,1.375145507812500e+06
177,1.876686217471088e+06,1.148220760449219e+06
178,1.867189569501142e+06,1.206532963671875e+06
179,1.932067223077594e+06,1.732653137500000e+06
180,1.933446579209425e+06,1.519994859960937e+06
181,1.932657864277866e+06,1.293171212890625e+06
182,1.924291471656329e+06,1.184090619726562e+06
183,1.922233194730204e+06,1.282229498437500e+06
184,1.925768996924240e+06,1.178958561914063e+06
185,1.927057247830220e+06,1.104591725976563e+06
186,1.922138068757219e+06,1.175292318554688e+06
187,1.923547861794333e+06,1.138616593261719e+06
188,1.919794907371665e+06,1.084512319726563e+06
189,1.923224585915658e+06,1.131499641015625e+06
190,1.908128136207236e+06,1.175776367187500e+06
191,1.920845720432031e+06,1.066616291113281e+06
192,1.917286578052470e+06,1.193893140234375e+06
193,1.915488880851386e+06,1.118502701855469e+06
194,1.896339457003817e+06,1.102523950000000e+06
195,1.901619567299020e+06,1.210924887207031e+06
196,1.898618347801415e+06,1.220568247363281e+06
197,1.886598278002030e+06,1.263139918750000e+06
198,1.878373532620755e+06,1.217640855273437e+06
199,1.880485996283988e+06,1.031446364843750e+06
200,1.891191570111268e+06,1.198599112695313e+06
201,1.877747564927112e+06,1.066720393164062e+06
202,1.878173057922348e+06,1.103831848437500e+06
203,1.864011352784520e+06,1.013511627685547e+06
204,1.857493158065811e+06,9.988004257812500e+05
205,1.858427760736241e+06,1.076538852343750e+06
206,1.860162857313422e+06,9.685353022949218e+05
207,1.845784121925721e+06,9.838049839843750e+05
208,1.838361230061739e+06,9.733373621093750e+05
209,1.839032464589491e+06,9.810993299804687e+05
210,1.830083079252377e+06,1.021173295214844e+06
211,1.832692974420241e+06,1.054031095703125e+06
212,1.827711563494049e+06,1.042671970996094e+06
213,1.838480315133682e+06,1.675438553808594e+06
214,1.848036966817339e+06,1.136623792382813e+06
215,1.846756063503876e+06,1.048087336914062e+06
216,1.851190354599555e+06,1.030186319335938e+06
217,1.838838561011533e+06,9.812668312011719e+05
218,1.830276634522369e+06,1.253884849218750e+06
219,1.826297372805973e+06,1.041465913867187e+06
220,1.828677261090936e+06,9.648561808593750e+05
221,1.823313692780329e+06,1.015347645019531e+06
222,1.834414388829946e+06,1.089091398828125e+06
223,1.816079865862612e+06,1.378284693603516e+06
224,1.830683885788960e+06,1.148966158789062e+06
225,1.821053744474442e+06,1.269180963671875e+06
226,1.840794102777477e+06,1.088038189843750e+06
227,1.844770471102982e+06,1.112033913671875e+06
228,1.856202747901471e+06,1.128888456054688e+06
229,1.832779328244122e+06,1.055682579882812e+06
230,1.829117267935678e+06,1.046102014746094e+06
231,1.829626832231023e+06,1.097943052539062e+06
232,1.824831167803629e+06,1.034233463867188e+06
233,1.815525842358177e+06,9.909905107421875e+05
234,1.814182298266548e+06,9.971644229492188e+05
235,1.811681254803683e+06,1.063679266406250e+06
236,1.808554056503919e+06,9.839983044921875e+05
237,1.808004124020391e+06,9.599558090820312e+05
238,1.807605421578454e+06,1.049138853906250e+06
239,1.806880882677708e+06,1.202110726171875e+06
240,1.808714000990565e+06,1.132307222851563e+06
241,1.802552546662313e+06,1.152055216601562e+06
242,1.808281111473586e+06,1.131219800683594e+06
243,1.797161751507668e+06,1.171716188476562e+06
244,1.808963825623751e+06,1.192619096972656e+06
245,1.805118951201954e+06,1.110845165917969e+06
246,1.808255321994386e+06,1.003567917187500e+06
247,1.792942358022046e+06,1.004055816210937e+06
248,1.785920750336129e+06,1.111178247460938e+06
249,1.789888950061168e+06,1.067511777148437e+06
250,1.773551429185723e+06,1.156559961425781e+06
251,1.780717462385430e+06,1.186927470117188e+06
252,1.770280095046468e+06,1.040207922265625e+06
253,1.773822913192334e+06,1.226592228125000e+06
254,1.782509885383170e+06,1.071925693359375e+06
255,1.767141381331250e+06,9.952054814453125e+05
256,1.765199491068052e+06,9.509691650390625e+05
257,1.761097260516529e+06,9.954417472656250e+05
258,1.762401142937942e+06,1.111891845312500e+06
259,1.757381836020475e+06,1.247869269824219e+06
260,1.755867967183918e+06,1.131837814843750e+06
261,1.751140185533040e+06,9.978387474609375e+05
262,1.751800931171449e+06,1.046196018750000e+06
263,1.760194970480219e+06,1.158133289453125e+06
264,1.744841340440140e+06,1.002369475000000e+06
265,1.745046337000150e+06,9.327834021484375e+05
266,1.742805089376348e+06,9.713190488281250e+05
267,1.742396856111459e+06,1.304343671875000e+06
268,1.741233022572460e+06,1.020255905371094e+06
269,1.749917647617973e+06,1.039163833984375e+06
270,1.733865605829172e+06,1.004467684765625e+06
271,1.736630882383180e+06,1.130105061132812e+06
272,1.743798288229240e+06,1.064208313769531e+06
273,1.735078773563402e+06,1.031770465820312e+06
274,1.735028773347007e+06,1.060074191015625e+06
275,1.729013295395574e+06,1.075343471484375e+06
276,1.732416334597423e+06,1.070237375000000e+06
277,1.733156560237630e+06,1.022774504492188e+06
278,1.727201794853599e+06,9.928260340820312e+05
279,1.734949260118020e+06,1.052363489794922e+06
280,1.722913068171037e+06,1.031910985253906e+06
281,1.724764255074916e+06,1.182593433447266e+06
282,1.723531431342930e+06,1.013698234472656e+06
283,1.716260165212122e+06,1.027803709716797e+06
284,1.708227973445974e+06,1.033869784960937e+06
285,1.714361346084939e+06,1.030496249804687e+06
286,1.705965635051425e+06,1.130086482031250e+06
287,1.714561821532812e+06,1.215428344335937e+06
288,1.717733312303477e+06,1.060279268945313e+06
289,1.721054188227875e+06,1.049486754882812e+06
290,1.711651900428079e+06,1.052340848046875e+06
291,1.715387965779305e+06,1.161697350390625e+06
292,1.701436164399425e+06,1.251931989550781e+06
293,1.701263921426555e+06,1.092266034863281e+06
294,1.698107130126614e+06,1.058414241992187e+06
295,1.694155976857082e+06,1.193586930566406e+06
296,1.689672027888932e+06,1.261579168945312e+06
297,1.691016207832483e+06,1.132718005175781e+06
298,1.688546158841988e+06,1.131749119140625e+06
299,1.677460527191420e+06,1.165521625390625e+06
300,1.680443177618098e+06,1.171195133007813e+06
301,1.681907041639460e+06,1.145150277246094e+06
302,1.674600972866892e+06,1.123248126123047e+06
303,1.674960866590707e+06,1.117028335742187e+06
304,1.677149388797767e+06,1.183319667089844e+06
305,1.674810253760346e+06,1.187428612695313e+06
306,1.676938260911557e+06,1.103607495703125e+06
307,1.672211482095678e+06,1.129986982812500e+06
308,1.673277407011203e+06,1.151858239355469e+06
309,1.666992638044246e+06,1.143200198535156e+06
310,1.668680928921780e+06,1.124001362304688e+06
311,1.667276826241023e+06,1.011368279296875e+06
312,1.660907508330133e+06,1.040262050585937e+06
313,1.659038933986095e+06,1.015457064550781e+06
314,1.654211781570944e+06,1.022090726562500e+06
315,1.653508555768016e+06,1.039832685742188e+06
316,1.653095957309637e+06,1.302157468750000e+06
317,1.659371513390903e+06,1.120038580859375e+06
318,1.655267231765687e+06,1.064824369042969e+06
319,1.669321536884766e+06,1.125722494042969e+06
320,2.162867772381855e+06,1.421507687890625e+06
321,1.829684238818519e+06,1.515882241406250e+06
322,1.795230673269415e+06,1.435464357031250e+06
323,1.782891896333767e+06,1.264175314550781e+06
324,1.793264733621810e+06,1.429702867187500e+06
325,1.782216760230940e+06,1.262147722070313e+06
326,1.786489500689954e+06,1.404487893164062e+06
327,1.775256241945894e+06,1.227153682421875e+06
328,1.788265603875871e+06,1.281361945117187e+06
329,1.775087216938538e+06,1.406809428125000e+06
330,1.763977982346499e+06,1.249195897460938e+06
331,1.764227596163282e+06,1.104655554736328e+06
332,1.765422503027809e+06,1.181025695507813e+06
333,1.777269085125157e+06,1.116333298046875e+06
334,1.766699565389315e+06,1.225597016406250e+06
335,1.765822859728125e+06,1.108994423242188e+06
336,1.762742814404000e+06,1.121901771289062e+06
337,1.798558145853426e+06,1.155160255566406e+06
338,1.772360237005591e+06,1.093670969921875e+06
339,1.782585324153533e+06,1.296015604492188e+06
340,1.763691224677847e+06,1.073838404687500e+06
341,1.740550111540103e+06,1.095758624609375e+06
342,1.745850025480709e+06,1.028441508886719e+06
343,1.749753721558689e+06,1.050790749218750e+06
344,1.742782219068395e+06,1.073770071289062e+06
345,1.734465839401421e+06,1.107634965136719e+06
346,1.748267621099369e+06,1.020916622119141e+06
347,1.738702044743071e+06,1.106163836718750e+06
348,1.747160173657927e+06,1.062396889257812e+06
349,1.737677232404447e+06,1.107516348632812e+06
350,1.767180317954178e+06,1.120752133398437e+06
351,1.726093813006037e+06,1.040966026757812e+06
352,1.772735891378207e+06,1.117435020703125e+06
353,1.720104935979687e+06,1.082548100195312e+06
354,1.713660971391465e+06,1.062926977441406e+06
355,1.702259541617910e+06,1.116671893017578e+06
356,1.709343688677113e+06,1.037211945117187e+06
357,1.713173655676562e+06,1.084208921093750e+06
358,1.762062419562767e+06,1.236245008007813e+06
359,1.733286459629560e+06,1.331168925585937e+06
360,1.755382779701156e+06,1.206580562304687e+06
361,1.738901430209240e+06,1.182526594042969e+06
362,1.727346286681010e+06,1.253856492089844e+06
363,1.722216718266217e+06,1.164712504980469e+06
364,1.731924818830259e+06,1.105507921582031e+06
365,1.716802583396300e+06,1.070872417578125e+06
366,1.717735859242371e+06,1.043617801074219e+06
367,1.701942433105095e+06,1.035291200976562e+06
368,1.723282981009162e+06,1.206411747265625e+06
369,1.743345807996489e+06,1.169885250781250e+06
370,1.731622119003840e+06,1.087391030761719e+06
371,1.743704831480069e+06,1.168718619238281e+06
372,1.726939214660247e+06,1.112281002880859e+06
373,1.728729494053062e+06,1.106703998046875e+06
374,1.731526435129291e+06,1.149646445703125e+06
375,1.734552851993403e+06,1.109873122070312e+06
376,1.728957149897271e+06,1.071034732812500e+06
377,1.734363045694210e+06,1.130245706250000e+06
378,1.721398819013319e+06,1.251367724414062e+06
379,1.731749960973684e+06,1.178549324609375e+06
380,1.714899092051334e+06,1.128242656738281e+06
381,1.723694827154982e+06,1.269334304785156e+06
382,1.715778826834078e+06,1.189498385742188e+06
383,1.706991418884831e+06,1.069317925292969e+06
384,1.743524159836465e+06,1.041406664941406e+06
385,1.728211007536447e+06,1.046546764843750e+06
386,1.717925679169569e+06,1.010281376367187e+06
387,1.729691448204045e+06,1.038953397949219e+06
388,1.732507783157369e+06,1.069259558007813e+06
389,1.723131264816636e+06,1.141753005566406e+06
390,1.729829178914958e+06,1.045821219531250e+06
391,1.725307915259400e+06,1.071983799023438e+06
392,1.747369215211679e+06,1.063272121582031e+06
393,1.704359567868207e+06,1.038597219824219e+06
394,1.781698893298237e+06,1.077364168310547e+06
395,1.708596896907664e+06,1.157731942529297e+06
396,1.754388033401233e+06,1.134795649609375e+06
397,1.711685172309482e+06,1.074457970214844e+06
398,1.906002586988185e+06,1.145560756933594e+06
399,1.716253833968312e+06,1.064796347460937e+06
400,1.709077744648388e+06,1.124309358007812e+06
401,1.714498359092304e+06,1.012617752929688e+06
402,1.717099814331791e+06,1.042001476953125e+06
403,1.729181229745331e+06,1.251035539843750e+06
404,1.728715834876095e+06,1.046367736914063e+06
405,1.718960582008098e+06,9.960840628906250e+05
406,1.717691522512226e+06,1.039676039453125e+06
407,1.722713830867500e+06,1.013155625585938e+06
408,1.722253349160976e+06,1.009116267382812e+06
409,1.705126190811386e+06,1.441832241406250e+06
410,1.731501258043821e+06,1.009673686718750e+06
411,1.727490898971776e+06,1.220818131640625e+06
412,1.715918638452023e+06,9.874927203125000e+05
413,1.715006989053406e+06,1.068929840429687e+06
414,1.723606796469339e+06,1.058927458203125e+06
415,1.695695196045613e+06,1.061554083984375e+06
416,1.714339156108821e+06,1.058468600390625e+06
417,1.732112408675648e+06,1.090031742968750e+06
418,1.689010808049445e+06,1.058995395312500e+06
419,1.707564571077168e+06,1.906740216015625e+06
420,1.718144646991123e+06,1.068624900976562e+06
421,1.692598696251919e+06,1.089413344433594e+06
422,1.712713505605247e+06,1.250142946289062e+06
423,1.704276762216553e+06,1.207537067968750e+06
424,1.851917134788448e+06,1.244949318554688e+06
425,1.710012638043427e+06,1.110526639257812e+06
426,1.723825958699017e+06,1.058624865527344e+06
427,1.720783828781415e+06,1.027841127929688e+06
428,1.758017278773862e+06,1.073036097265625e+06
429,1.788916036062406e+06,1.031086500390625e+06
430,1.697156691659091e+06,1.083043195117187e+06
431,1.688609672875058e+06,1.066779763281250e+06
432,1.699216389865400e+06,1.103746440136719e+06
433,1.692111936528045e+06,1.040667946289062e+06
434,1.688827604817976e+06,1.087375428222656e+06
435,1.714427176514704e+06,1.213283922656250e+06
436,1.673496225596006e+06,1.060450026367188e+06
437,1.817530352875922e+06,1.046329261035156e+06
438,1.687433655182210e+06,1.078665005761719e+06
439,1.681324222556764e+06,1.050292388916016e+06
440,1.806277792281296e+06,1.254701310156250e+06
441,1.729535151741105e+06,1.318745697607422e+06
442,1.686707840762300e+06,1.179947979589844e+06
443,1.782674694646519e+06,1.156418383203125e+06
444,1.688943958163822e+06,1.086587647851563e+06
445,1.717588908361532e+06,1.062900092724609e+06
446,1.783582523222400e+06,1.065575323828125e+06
447,1.687591836594531e+06,1.065751162890625e+06
448,1.725835976774794e+06,1.007999580371094e+06
449,1.681269392705785e+06,9.033448189941406e+05
450,1.703575143815679e+06,1.050188570068359e+06
451,1.719530970492736e+06,1.013099507617187e+06
452,1.690436300124763e+06,9.653932704101562e+05
453,1.712781546699786e+06,9.801502255859375e+05
454,1.928685074899663e+06,1.128775383496094e+06
455,1.665064524989923e+06,1.067144206640625e+06
456,1.689816127940409e+06,1.029194481640625e+06
457,1.705744800975296e+06,1.105150195068359e+06
458,1.663764021969171e+06,1.074816434765625e+06
459,1.680586938405911e+06,1.039496874804687e+06
460,1.699328661158029e+06,9.547106267089844e+05
461,1.661872634607618e+06,9.700718160644531e+05
462,1.669102006412991e+06,1.005731040625000e+06
463,1.714278999421013e+06,1.042845533349609e+06
464,1.666601223498276e+06,1.016550196386719e+06
465,1.718157074907826e+06,1.083304565625000e+06
466,1.698477912949541e+06,9.718525890625000e+05
467,1.649669979871713e+06,1.016022032910156e+06
468,1.685192311362569e+06,9.818511044921875e+05
469,1.636511792301938e+06,1.030002249316406e+06
470,1.650718690734561e+06,1.055086205664062e+06
471,1.686657075665718e+06,1.039986937988281e+06
472,1.668693024979403e+06,1.047091240429688e+06
473,1.655576078220093e+06,1.103561723291016e+06
474,1.653313762539894e+06,1.265307654492188e+06
475,1.649029726770901e+06,1.063753267138672e+06
476,1.663592597106832e+06,1.041050433984375e+06
477,1.643214893485546e+06,1.060278661621094e+06
478,1.678063129635162e+06,1.002544057714844e+06
479,1.979883803378125e+06,1.084249239062500e+06
480,1.640780253055513e+06,1.116450490234375e+06
481,1.663224683074324e+06,1.024560786425781e+06
482,1.660037617077049e+06,1.088960567187500e+06
483,1.680691642552610e+06,9.988474518554688e+05
484,1.640766645941534e+06,1.041541591015625e+06
485,1.653389107216635e+06,1.159665388281250e+06
486,1.653899167374106e+06,1.068839397656250e+06
487,1.646805670750132e+06,1.187223408007812e+06
488,1.637128480796554e+06,1.162054692578125e+06
489,1.690877898485101e+06,1.156474437304687e+06
490,1.646176554632562e+06,1.392037944726563e+06
491,1.651472614560552e+06,1.100841833203125e+06
492,1.666587855521843e+06,1.211168485156250e+06
493,1.642499845296195e+06,1.036422767187500e+06
494,1.653682167395924e+06,1.040978783984375e+06
495,1.640233934037147e+06,1.170374782617188e+06
496,1.636271273431716e+06,9.754917820312500e+05
497,1.640637625417401e+06,1.077493991210938e+06
498,1.634110710017498e+06,1.076184005078125e+06
499,1.628770784242935e+06,1.123726791113281e+06
500,1.639094619710116e+06,1.314175341113281e+06
501,1.648665753660989e+06,1.226745406445313e+06
502,1.633567002604597e+06,1.173471536132812e+06
503,1.625601113809882e+06,1.103738969677734e+06
504,1.626456121592996e+06,1.129502513476562e+06
505,1.614040663868235e+06,1.094401020507812e+06
506,1.619833213113156e+06,1.077874171582031e+06
507,1.621456978006035e+06,1.101816598144531e+06
508,1.618788696384887e+06,1.147586390625000e+06
509,1.606431546762917e+06,1.097426305468750e+06
510,1.610116876037228e+06,1.079533858398438e+06
511,1.604351087170801e+06,9.843381916992187e+05
512,1.604218136268040e+06,1.028534975390625e+06
513,1.602565693701335e+06,1.053459169335938e+06
514,1.603457690359836e+06,1.007130355664063e+06
515,1.599843396822831e+06,1.007767776660156e+06
516,1.604560374026629e+06,1.011600080078125e+06
517,1.613262157411402e+06,1.036804417675781e+06
518,1.602058374661498e+06,1.083230652832031e+06
519,1.597680745657294e+06,1.048409473437500e+06
520,1.604769919126211e+06,1.147399363476563e+06
521,1.597990116397500e+06,1.114510191601563e+06
522,1.599539223689169e+06,9.549694953125000e+05
523,1.607529064264745e+06,1.083882565429688e+06
524,1.599153037464372e+06,1.078851632519531e+06
525,1.594091129625305e+06,1.100314935546875e+06
526,1.601989330234481e+06,1.090176996289063e+06
527,1.601610603517330e+06,1.018764285058594e+06
528,1.590295867439261e+06,1.075679683007813e+06
529,1.588408963425815e+06,1.014636501171875e+06
530,1.590247234754740e+06,1.101202741406250e+06
531,1.584365718039335e+06,1.155186214843750e+06
532,1.608976730611076e+06,1.280038107226562e+06
533,1.591479771530301e+06,1.061851178125000e+06
534,1.585545141173957e+06,1.081390702050781e+06
535,1.593587203389173e+06,1.854088520312500e+06
536,1.588850424994861e+06,1.121826483398438e+06
537,1.591308657154050e+06,1.049003883984375e+06
538,1.586150560892278e+06,1.038436020312500e+06
539,1.587183432373857e+06,1.010534617382813e+06
540,1.590225338210816e+06,1.104639400781250e+06
541,1.581009340452649e+06,1.090329928515625e+06
542,1.590612261304018e+06,1.375829287695312e+06
543,1.592436283413902e+06,1.116310371093750e+06
544,1.586528366627249e+06,1.112646214843750e+06
545,1.585698792832721e+06,1.066913566992187e+06
546,1.582238801889754e+06,1.165080201953125e+06
547,1.586088392430229e+06,1.208141275000000e+06
548,1.584134233620425e+06,1.306871387109375e+06
549,1.585110777729966e+06,1.145068749609375e+06
550,1.583695744905578e+06,1.070950535546875e+06
551,1.591928477213572e+06,1.108675940039062e+06
552,1.580480589274232e+06,1.078750809570312e+06
553,1.585433793483723e+06,1.079089782812500e+06
554,1.589439148178405e+06,1.185605963671875e+06
555,1.582566170284191e+06,1.107210314892578e+06
556,1.578631171091030e+06,1.229454592187500e+06
557,1.577406726892292e+06,1.278314507421875e+06
558,1.577910700900454e+06,1.114014698632813e+06
559,1.577565587320447e+06,1.058782944726563e+06
560,1.575301748978163e+06,1.058172616406250e+06
561,1.578265327927010e+06,1.043201463378906e+06
562,1.575165580461193e+06,1.162761923632812e+06
563,1.573428276191396e+06,1.034304665429687e+06
564,1.568384673572071e+06,1.026371565429688e+06
565,1.573441412455611e+06,1.043434560546875e+06
566,1.571257197234321e+06,1.046108045410156e+06
567,1.563824256995969e+06,1.110897807421875e+06
568,1.570733775238519e+06,9.819510463867188e+05
569,1.563135818482619e+06,1.025445266796875e+06
570,1.563815594647930e+06,9.948243585937500e+05
571,1.573527981674287e+06,1.069271307421875e+06
572,1.579980265546249e+06,1.042002578417969e+06
573,1.578437068664251e+06,1.091429578222656e+06
574,1.571873624782088e+06,1.006813092382813e+06
575,1.581792827147613e+06,1.020625946582031e+06
576,1.574101321402793e+06,1.194340848242187e+06
577,1.583572553767466e+06,1.044731726562500e+06
578,1.568291736889374e+06,1.062643018554688e+06
579,1.572151878392593e+06,1.160706643945313e+06
580,1.584761284381682e+06,1.130621368164062e+06
581,1.598390118332185e+06,1.062536490820312e+06
